_id,nome_campus,ano,semestre,cod_ccr,nome_ccr,cr_ccr,ch_ccr,id_turma,desc_turma,tem_turma,cod_uffs_curso_turma,curso_turma,fase_turma,lista_docentes_ch,ch_teorica,ch_pratica,vagas_turma,qtd_inscritos,qtd_concluiram,sit_turma,data_atualizacao
680eef6e-0030-4dd7-ac95-24884c43dba8,Chapecó,2016,1,GEX164,Tópicos especiais em geografia física,4,60,13723,Geografia (Optativo) - 6ª Fase - Noturno - 2016/1,,1711,GEOGRAFIA,6,"[{""docente"":""GISELE LEITE DE LIMA PRIMAM"",""ch_docente"":60}]",0,0,50,31,31,Encerrada,2021-08-19
9fa51b54-ec8a-4e24-9c81-c049089c25b9,Laranjeiras do Sul,2016,1,GEN004,Fenômenos de transporte I,5,75,13725,Engenharia de Alimentos - 7ª Fase - Integral - 2016/1,,2310,ENGENHARIA DE ALIMENTOS,7,"[{""docente"":""MARCOS ALCEU FELICETTI"",""ch_docente"":75}]",0,0,50,14,13,Encerrada,2021-08-19
abc7ac5b-bd1f-46a2-bb35-1b8c34863626,Chapecó,2016,1,GEX002,Introdução à informática,4,60,12662,Filosofia - 1ª Fase - Noturno - 2016/1,,1701,FILOSOFIA,1,"[{""docente"":""ILSON WILMAR RODRIGUES FILHO"",""ch_docente"":60}]",0,0,37,54,46,Encerrada,2021-08-19
89d67f8f-c501-4e57-bd3e-c2162d9ebbd4,Erechim,2021,2,GCH335,História antiga II,4,60,32611,História - 2ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,2,,0,0,50,0,0,Em Curso,2021-08-19
dece2576-e217-4fc8-b98c-4f59a8a18493,Erechim,2016,1,GCH011,Introdução ao pensamento social,4,60,13721,Pedagogia - 3ª Fase - Noturno - 2016/1,,5732,PEDAGOGIA,3,"[{""docente"":""ARTHUR DE AQUINO"",""ch_docente"":60}]",0,0,50,51,47,Encerrada,2021-08-19
87f7bf2e-aef3-448c-8c0d-65bf9fedcac6,Cerro Largo,2020,1,GEX696,Prática de ensino: educação ambiental,4,60,26803,Química - 3ª Fase - (Remoto) - 2020/1,,4120,QUÍMICA,3,"[{""docente"":""ROSANGELA INES MATOS UHMANN"",""ch_docente"":60}]",0,0,0,17,14,Encerrada,2021-08-19
2503b375-d304-45a0-84cb-1cd2bfb551b0,Erechim,2020,1,GCH523,Tópicos especiais 4,2,30,28427,Pedagogia (optativa) (Turma B) - 9ª fase - (Remoto) - 2020/1,,5732,PEDAGOGIA,9,"[{""docente"":""FLÁVIA BURDZINSKI DE SOUZA"",""ch_docente"":30}]",0,0,0,13,12,Encerrada,2021-08-19
94108f3e-a8ed-4198-8e6d-b169fbec3110,Chapecó,2021,2,GCH1114,Organização pedagógica na educação infantil,3,45,32603,Pedagogia - 6ª fase (Remoto) - 2021/2,,1730,PEDAGOGIA,6,,0,0,50,0,0,Em Curso,2021-08-19
f25c6b17-c30d-40e5-b4a8-5146d18fcdff,Chapecó,2021,2,GLA238,"Linguagens, alfabetização e letramentos II",4,60,32604,Pedagogia - 6ª fase (Remoto) - 2021/2,,1730,PEDAGOGIA,6,,0,0,50,0,0,Em Curso,2021-08-19
6dd326a6-8340-45d7-ba29-dd6cf4c80a01,Chapecó,2021,2,GLA239,Ensino de língua portuguesa: caminhos teóricos-metodológicos,4,60,32606,Pedagogia - 6ª fase (Remoto) - 2021/2,,1730,PEDAGOGIA,6,,0,0,50,0,0,Em Curso,2021-08-19
f20a576c-774b-4c1b-98b5-2e437f52c04d,Chapecó,2021,2,GCH1116,"Seminário docência, pesquisa e extensão em educação VI",1,15,32607,Pedagogia - 6ª fase (Remoto) - 2021/2,,1730,PEDAGOGIA,6,,0,0,50,0,0,Em Curso,2021-08-19
b38e2d98-bbad-4b1a-8d21-59dd75dd8e91,Cerro Largo,2014,1,GEX001,Matemática instrumental,4,60,6328,Agronomia - 1ª Fase - Integral - 2014/1,,4500,AGRONOMIA,1,"[{""docente"":""IZABEL GIOVELI"",""ch_docente"":30},{""docente"":""DENIZE IVETE REIS"",""ch_docente"":30}]",0,0,55,57,48,Encerrada,2021-08-19
a4830df2-b044-4559-8d1f-e7d2885f2b19,Realeza,2015,2,GLA104,Produção textual acadêmica,4,60,11284,Física - 2ª Fase - Noturno - 2015/2,,3101,FÍSICA,2,"[{""docente"":""ROSIANE MOREIRA DA SILVA SWIDERSKI"",""ch_docente"":60}]",0,0,30,30,27,Encerrada,2021-08-19
5cfcd06a-7652-4d7c-b021-64755be45e48,Realeza,2014,1,GEX307,Química geral,4,60,6397,Química - 1ª Fase - Noturno- 2014/1,,3121,QUÍMICA,1,"[{""docente"":""CLOVIS PIOVEZAN"",""ch_docente"":60}]",0,0,40,36,33,Encerrada,2021-08-19
b20a9e55-1dce-4157-afe8-7cba4348ac67,Cerro Largo,2014,2,GEX285,Métodos físicos de análise orgânica,4,60,8677,Química - 9ª Fase - Noturno - 2014/2,,4120,QUÍMICA,9,"[{""docente"":""BENHUR DE GODOI"",""ch_docente"":60}]",0,0,30,9,9,Encerrada,2021-08-19
4565f466-7011-4fb7-89e5-2e11bad95327,Chapecó,2016,1,GCH621,Geografia política,5,75,13763,Geografia - 3ª Fase - Noturno - 2016/1,,1711,GEOGRAFIA,3,"[{""docente"":""MARLON BRANDT"",""ch_docente"":75}]",0,0,50,44,40,Encerrada,2021-08-19
26f21c7d-1b2a-4551-9d14-d009f2273a40,Realeza,2020,1,GEX354,Laboratório de mecânica II,2,30,26859,Física - 3ª Fase - Noturno - 2020/1,,3101,FÍSICA,3,"[{""docente"":""CLOVIS CAETANO"",""ch_docente"":30}]",0,0,30,0,0,Cancelamento Administrativo,2021-08-19
23f3eaa9-8fca-4f74-af3a-7336c680e4a3,Chapecó,2016,1,GEX559,Regiões e redes,5,75,13777,Geografia - 4ª Fase - Noturno - 2016/1,,1711,GEOGRAFIA,4,"[{""docente"":""RICARDO ALBERTO SCHERMA"",""ch_docente"":75}]",0,0,50,18,14,Encerrada,2021-08-19
b752af46-637f-48af-9ab0-378e84127f70,Erechim,2020,1,GCA467,Avicultura,3,45,28429,Agronomia (Turma Especial) - 7ª Fase - 2020/1,,5502,AGRONOMIA,7,"[{""docente"":""BERNARDO BERENCHTEIN"",""ch_docente"":45}]",0,0,0,23,23,Encerrada,2021-08-19
89e9b874-3989-4837-8334-355283b6d1ec,Erechim,2021,2,GCH345,História moderna,4,60,32617,História - 4ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,4,,0,0,50,0,0,Em Curso,2021-08-19
350e153e-b6b7-409e-9511-0d869e42101e,Erechim,2011,1,GCH024,Fundamentos da educação,3,45,866,Pedagogia (T1),,5732,PEDAGOGIA,3,"[{""docente"":""THIAGO INGRASSIA PEREIRA"",""ch_docente"":45}]",0,0,50,52,50,Encerrada,2021-08-19
655c604a-22bb-4b2d-b3f1-597d73af8af4,Cerro Largo,2016,1,GEX275,Epistemologia e história da ciência e da química,2,30,12688,Química - 3ª Fase - Noturno - 2016/1,,4120,QUÍMICA,3,"[{""docente"":""JUDITE SCHERER WENZEL"",""ch_docente"":30}]",0,0,40,20,19,Encerrada,2021-08-19
c210e003-2884-4709-a449-94609c6331cf,Chapecó,2016,1,GCH628,Geografia cultural,5,75,13750,Geografia - 5ª Fase - Matutino - 2016/1,,1710,GEOGRAFIA,5,"[{""docente"":""MARLON BRANDT"",""ch_docente"":75}]",0,0,30,11,9,Encerrada,2021-08-19
a244e2ab-676a-4cee-a2f6-9577368f89d0,Chapecó,2015,1,GEX082,Geomorfologia,5,75,10596,Geografia - 4ª Fase - Noturno - 2015/1,,1711,GEOGRAFIA,4,"[{""docente"":""WILLIAM ZANETE BERTOLINI"",""ch_docente"":75}]",0,0,50,27,27,Encerrada,2021-08-19
c8beab52-ff1f-4262-82ec-d7da18d6b5be,Erechim,2014,1,GEX001,Matemática instrumental,4,60,6319,Agronomia - 1ª Fase - Integral - 2014/1,,5502,AGRONOMIA,1,"[{""docente"":""DENISE KNORST DA SILVA"",""ch_docente"":60}]",0,0,55,62,50,Encerrada,2021-08-19
d6ad1b30-f919-4b62-b29e-0ea5f9956a8c,Erechim,2018,2,GCH171,Estágio curricular supervisionado: educação infantil,8,120,22844,Pedagogia (Turma A) - 8ª Fase - Noturno - 2018/2,,5732,PEDAGOGIA,8,"[{""docente"":""ADRIANA SALETE LOSS"",""ch_docente"":120}]",0,0,12,10,9,Encerrada,2021-08-19
736ef1b3-b0b5-491a-ae40-a0a89a8bd0cb,Realeza,2020,1,GEX341,Química geral e orgânica,6,90,28434,"Ciências Biológicas - 3ª; 5ª, 7ª; 9ª Fases - 2020/1",,3201,CIÊNCIAS BIOLÓGICAS,9,"[{""docente"":""GLESSYAN DE QUADROS MARQUES"",""ch_docente"":90}]",0,0,20,0,0,Cancelamento Administrativo,2021-08-19
2a1101c6-e095-4530-a2d4-341ed2425aaf,Erechim,2021,2,GCH336,Teoria e metodologia do ensino de história,4,60,32612,História - 2ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,2,,0,0,50,0,0,Em Curso,2021-08-19
ac18294c-72a6-4f7f-83a4-924b1cbe23b4,Erechim,2021,2,GCH337,Introdução aos estudos históricos,4,60,32613,História - 2ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,2,,0,0,50,0,0,Em Curso,2021-08-19
05d0a6ca-28a0-4eaf-9ae9-a3cdeb7bd91d,Erechim,2021,2,GCH342,Política educacional e legislação do ensino no Brasil,4,60,32614,História - 4ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,4,,0,0,50,0,0,Em Curso,2021-08-19
91747e20-b750-41e1-9e8b-980f8400f660,Erechim,2021,2,GCH343,História indígena,4,60,32615,História - 4ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,4,,0,0,50,0,0,Em Curso,2021-08-19
5a407968-8043-4bc7-b657-6820fd424ce0,Erechim,2021,2,GCH344,Teoria e metodologia da história II,4,60,32616,História - 4ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,4,,0,0,50,0,0,Em Curso,2021-08-19
e4ea01e4-d28e-4894-a14b-95948bfbc65c,Chapecó,2010,2,GLA001,Leitura e produção textual I,4,60,63,Letras Port. e Esp. (T2),,1801,LETRAS - PORTUGUÊS E ESPANHOL,1,"[{""docente"":""DIOGO OLIVEIRA RAMIRES PINHEIRO"",""ch_docente"":60}]",0,0,30,30,27,Encerrada,2021-08-19
1cc2fb02-768d-4d5f-abf2-cc3cd6159fb3,Erechim,2016,2,GLA045,Língua brasileira de sinais (Libras),4,60,15161,Geografia - 8ª Fase - Noturno - 2016/2,,5712,GEOGRAFIA,8,"[{""docente"":""SONIZE LEPKE"",""ch_docente"":60}]",0,0,50,30,27,Encerrada,2021-08-19
7f1c09bf-a18f-43f4-b27b-f46d43f5b72d,Realeza,2016,1,GCH323,Educação especial na perspectiva da inclusão,3,45,13789,Ciências Biológicas - 7ª e 10ª Fases - Noturno - 2016/1,,3201,CIÊNCIAS BIOLÓGICAS,7,"[{""docente"":""CRISTIANE DE QUADROS"",""ch_docente"":45}]",0,0,45,41,40,Encerrada,2021-08-19
aa8b4829-eae2-44e3-83be-8489d64f3920,Cerro Largo,2020,1,GCA291,Piscicultura,2,30,26907,Agronomia (Optativo) - 9ª Fase - (Remoto) - 2020/1,,4500,AGRONOMIA,9,"[{""docente"":""GILMAR ROBERTO MEINERZ"",""ch_docente"":30}]",0,0,50,33,22,Encerrada,2021-08-19
4efbc510-880e-4d7f-bf4f-98f92c486cad,Chapecó,2011,1,GEX033,Cálculo II,4,60,639,Cienc. da Computação (T1),,1100,CIÊNCIA DA COMPUTAÇÃO,3,"[{""docente"":""EDSON RIBEIRO DOS SANTOS"",""ch_docente"":60}]",0,0,50,10,8,Encerrada,2021-08-19
3a0c8b8e-8c66-484d-84ce-d05ba73b1c75,Cerro Largo,2020,1,GCS522,Desenho técnico auxiliado por computador,4,60,28438,Engenharia Ambiental (Optativo) - 9ª Fase - 2020/1,,4300,ENGENHARIA AMBIENTAL E SANITÁRIA,9,"[{""docente"":""PATRICIA MARASCA FUCKS"",""ch_docente"":60}]",0,0,30,0,0,Cancelamento Administrativo,2021-08-19
27042fd1-d41f-49f6-b91f-d5c956f5c649,Realeza,2014,2,GCA084,Anestesiologia veterinária,4,60,8680,Medicina Veterinária (Turma A) - 6ª Fase - Integral - 2014/2,,3530,MEDICINA VETERINÁRIA,6,"[{""docente"":""GABRIELLE COELHO FREITAS"",""ch_docente"":45}]",0,0,27,20,20,Encerrada,2021-08-19
c5062d9a-4217-4196-a8e5-579e7164b102,Laranjeiras do Sul,2015,2,GLA004,Leitura e produção textual II,4,60,11307,Interdisciplinar em educação no campo - 2ª Fase - Integral - 2015/2,,2540,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",2,"[{""docente"":""ADRIANE CHERPINSKI"",""ch_docente"":60}]",0,0,50,24,24,Encerrada,2021-08-19
781a4fd0-bfd0-4497-bcff-21f2ef7a34dd,Erechim,2016,2,GCH144,Trabalho de conclusão do curso II,4,60,15162,Geografia - 9ª Fase - Noturno - 2016/2,,5712,GEOGRAFIA,9,"[{""docente"":""MARCIO FREITAS EDUARDO"",""ch_docente"":60}]",0,0,50,10,10,Encerrada,2021-08-19
6df06794-dc95-494e-a312-6edd5e2ba88b,Chapecó,2016,1,GCS072,Administração da produção II,4,60,14194,Administração - 6ª Fase - Noturno - 2016/1,,1601,ADMINISTRAÇÃO,6,"[{""docente"":""RONEI ARNO MOCELLIN"",""ch_docente"":60}]",0,0,50,36,36,Encerrada,2021-08-19
8c502932-957d-4a97-978a-06e10c1ba2e1,Erechim,2019,2,GCB297,Bioquímica,4,60,26516,Agronomia (Educar) - 2ª Fase - 2019/2,,5524,AGRONOMIA,2,"[{""docente"":""DENISE CARGNELUTTI"",""ch_docente"":60}]",0,0,0,50,49,Encerrada,2021-08-19
9571d127-3950-4bbd-a228-634912a12afc,Laranjeiras do Sul,2020,1,GCH826,História da educação,4,60,28442,Pedagogia - 1ª Fase - 2020/1,,2703,PEDAGOGIA,1,"[{""docente"":""FABIO PONTAROLO"",""ch_docente"":60}]",0,0,50,0,0,Cancelamento Administrativo,2021-08-19
df906a0f-c8b2-4dfb-bdd1-656cee44ff2e,Erechim,2021,2,GCH349,Estágio curricular supervisionado I,8,120,32618,História - 6ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,6,,0,0,50,0,0,Em Curso,2021-08-19
80441adf-6ba8-4a11-a162-36111bfdb8ff,Erechim,2021,2,GCH350,História do Brasil II,4,60,32619,História - 6ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,6,,0,0,50,0,0,Em Curso,2021-08-19
9345e4f8-42b4-4be2-b46d-3db0a3be79d4,Erechim,2021,2,GCH351,História contemporânea I,4,60,32620,História - 6ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,6,,0,0,50,0,0,Em Curso,2021-08-19
10f7adc5-f765-4553-8723-12ad08288277,Erechim,2021,2,GCH352,História da América II,4,60,32621,História - 6ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,6,,0,0,50,0,0,Em Curso,2021-08-19
fb840b55-67bd-4a80-bb11-ad38bd3d32fe,Laranjeiras do Sul,2014,1,GEX001,Matemática instrumental,4,60,6348,Ciências Econômicas - 1ª Fase - Integral - 2014/1,,2601,CIÊNCIAS ECONÔMICAS,1,"[{""docente"":""ANTONIO MARIA DA SILVA CARPES"",""ch_docente"":60}]",0,0,56,62,49,Encerrada,2021-08-19
f5d14134-b88a-47f5-8b30-e397388b48c5,Chapecó,2015,1,GLA019,Estudos da língua espanhola VII: sintaxe,3,45,10675,Letras - Português e Espanhol - 7ª Fase - Matutino - 2015/1,,1800,LETRAS - PORTUGUÊS E ESPANHOL,7,"[{""docente"":""LARISSA PAULA TIRLONI"",""ch_docente"":45}]",0,0,30,11,11,Encerrada,2021-08-19
e0d7115b-798d-4c3a-a675-b44cfa78e2b1,Chapecó,2014,2,GCH085,Dialética e teoria crítica,4,60,8684,Filosofia - 8ª Fase - Matutino - 2014/2,,1700,FILOSOFIA,8,"[{""docente"":""EDIOVANI ANTONIO GABOARDI"",""ch_docente"":60}]",0,0,30,7,6,Encerrada,2021-08-19
b313e32b-37f2-4d12-b2fe-ef868cf88412,Laranjeiras do Sul,2020,1,GCH1319,Organização do trabalho pedagógico: extensão escolar,4,60,28444,Pedagogia - 1ª Fase - 2020/1,,2703,PEDAGOGIA,1,"[{""docente"":""LUIZ CARLOS DE FREITAS"",""ch_docente"":60},{""docente"":""MARCIANE MARIA MENDES"",""ch_docente"":60}]",0,0,50,0,0,Cancelamento Administrativo,2021-08-19
19463bdd-12ce-49fc-a2e3-7ab2d031f76c,Erechim,2016,1,GCS025,O projeto e a obra: visitas,2,30,14214,Arquitetura e Urbanismo (Turma B) - 3ª Fase - Integral - 2016/1,,5610,ARQUITETURA E URBANISMO,3,"[{""docente"":""VANDER YAMAUCHI"",""ch_docente"":30}]",0,0,25,25,25,Encerrada,2021-08-19
3468c619-063d-49f1-aecd-69362fb0e0e5,Chapecó,2018,2,GLA025,Literatura brasileira II,4,60,22671,Letras - Português e Espanhol - 8ª Fase - Noturno - 2018/2,,1801,LETRAS - PORTUGUÊS E ESPANHOL,8,"[{""docente"":""RICARDO CABRAL PENTEADO"",""ch_docente"":60}]",0,0,60,23,23,Encerrada,2021-08-19
ef0527aa-0874-4ddc-a6fe-5023992247af,Erechim,2021,2,GCH358,Seminário do trabalho de conclusão de curso I,4,60,32624,História - 8ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,8,,0,0,50,0,0,Em Curso,2021-08-19
472ee21a-5532-48db-a6c4-53b22db9aeaf,Erechim,2021,2,GCH359,História contemporânea III,4,60,32625,História - 8ª fase - (Remoto) - 2021/2,,5722,HISTÓRIA,8,,0,0,50,0,0,Em Curso,2021-08-19
8ae204b7-cbe0-4765-aaf9-3d0a56dd573e,Chapecó,2019,2,GEX178,Cálculo I,4,60,25030,Engenharia Ambiental e Sanitária - 2ª Fase - Integral - 2019/2,,1301,ENGENHARIA AMBIENTAL E SANITÁRIA,2,"[{""docente"":""EDSON RIBEIRO DOS SANTOS"",""ch_docente"":60}]",0,0,50,51,41,Encerrada,2021-08-19
8ecedbb8-76ee-4bda-9073-c64b27f9aaed,Erechim,2019,2,GEX569,Estatística experimental,3,45,26519,Agronomia (Educar) - 2ª Fase - 2019/2,,5524,AGRONOMIA,2,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":45}]",0,0,50,50,50,Encerrada,2021-08-19
6f4d8950-6a61-4013-b162-8ce1f205a381,Laranjeiras do Sul,2014,1,GCH026,"Educação, movimentos sociais e organização comunitária",3,45,6365,Interdisciplinar em Educação no Campo - 1ª Fase - Integral - 2014/1,,2540,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",1,"[{""docente"":""JOAQUIM GONCALVES DA COSTA"",""ch_docente"":45}]",0,0,34,37,29,Encerrada,2021-08-19
02980d29-de0c-4838-9897-7c7e01d3781e,Cerro Largo,2014,1,GEX037,Física II,4,60,7634,Engenharia Ambiental - 3ª Fase - Integral - 2014/1,,4300,ENGENHARIA AMBIENTAL E SANITÁRIA,3,"[{""docente"":""NEY MARCAL BARRAZ JUNIOR"",""ch_docente"":60}]",0,0,50,50,47,Encerrada,2021-08-19
b0b677c1-e422-49f4-adf7-75cd7b723c7a,Erechim,2015,1,GCH035,Política educacional e legislação do ensino no Brasil,3,45,10746,Pedagogia - 3ª Fase - Noturno - 2015/1,,5732,PEDAGOGIA,3,"[{""docente"":""MARIA SILVIA CRISTOFOLI"",""ch_docente"":45}]",0,0,50,44,43,Encerrada,2021-08-19
2936b5c1-8857-4e62-b50e-bebe2a9b7f2a,Cerro Largo,2020,1,GEX208,Informática básica,4,60,26940,Ciências Biológicas - 1ª Fase - (Remoto) - 2020/1,,4200,CIÊNCIAS BIOLÓGICAS,1,"[{""docente"":""RENEO PEDRO PREDIGER"",""ch_docente"":60}]",0,0,60,38,31,Encerrada,2021-08-19
ff063a0c-5f93-4048-82e4-d753306da926,Realeza,2016,1,GCH011,Introdução ao pensamento social,4,60,13792,Nutrição - 1ª Fase - Integral - 2016/1,,3410,NUTRIÇÃO,1,"[{""docente"":""SIMONE PILETTI VISCARRA"",""ch_docente"":60}]",0,0,29,53,48,Encerrada,2021-08-19
7cb40c50-c01c-45c7-bb83-e693b64dad4a,Erechim,2014,2,GLA012,Literatura infanto-juvenil,4,60,8690,Pedagogia - 6ª Fase - Noturno - 2014/2,,5732,PEDAGOGIA,6,"[{""docente"":""ZORAIA AGUIAR BITTENCOURT"",""ch_docente"":60}]",0,0,50,34,32,Encerrada,2021-08-19
234a027f-b303-49f3-9dfd-4ad08fed0678,Realeza,2016,1,GCB081,Bioquímica aplicada,4,60,13797,Nutrição - 3ª Fase - Integral - 2016/1,,3410,NUTRIÇÃO,3,"[{""docente"":""DALILA MOTER BENVEGNU"",""ch_docente"":60}]",0,0,40,32,31,Encerrada,2021-08-19
682bb930-8afd-4609-a7f2-d5583cd94a9f,Chapecó,2016,2,GSA168,Processos biológicos III,8,120,15129,Medicina - 3ª Fase - Integral - 2016/2,,1411,MEDICINA,3,"[{""docente"":""ANDRÉIA MACHADO CARDOSO"",""ch_docente"":60},{""docente"":""GABRIELA GONCALVES DE OLIVEIRA"",""ch_docente"":60},{""docente"":""MARGARETE DULCE BAGATINI"",""ch_docente"":90},{""docente"":""SARAH FRANCO VIEIRA DE OLIVEIRA MACIEL"",""ch_docente"":30}]",0,0,40,39,38,Encerrada,2021-08-19
3ff56e01-3a7c-4789-873c-b7b92d20feef,Chapecó,2021,2,GCS238,"Meio ambiente, economia e sociedade",4,60,32634,Pedagogia - 8ª fase (Remoto) - 2021/2,,1730,PEDAGOGIA,10,,0,0,50,0,0,Em Curso,2021-08-19
0c790060-c1e4-46b5-b291-f81d170c7a6e,Passo Fundo,2020,1,GCH292,História da fronteira Sul,4,60,26963,Medicina - 2ª Fase - 2020/1,,6400,MEDICINA,2,"[{""docente"":""ADELMIR FIABANI"",""ch_docente"":60}]",0,0,40,32,30,Encerrada,2021-08-19
6db25fbf-595e-408c-92b6-1bc5bf054467,Realeza,2014,1,GCH293,Introdução à filosofia,4,60,6402,Química - 1ª Fase - Noturno- 2014/1,,3121,QUÍMICA,1,"[{""docente"":""RENATO PONTE BOTTESELLE"",""ch_docente"":60}]",0,0,50,34,33,Encerrada,2021-08-19
f0c9a5b5-343f-4cdb-952e-b9f7e970982f,Laranjeiras do Sul,2011,2,GEX001,Matemática instrumental,4,60,1081,Interdisciplinar em Educação no Campo (T4),,2541,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",1,"[{""docente"":""CLADIR TERESINHA ZANOTELLI"",""ch_docente"":60}]",0,0,50,51,40,Encerrada,2021-08-19
053b6afb-22c9-4099-9f17-f9d349f4f60c,Passo Fundo,2015,2,GSA102,Pesquisa em saúde,4,60,11402,Medicina - 5ª Fase - Integral - 2015/2,,6400,MEDICINA,5,"[{""docente"":""IVANA LORAINE LINDEMANN"",""ch_docente"":60}]",0,0,50,36,36,Encerrada,2021-08-19
f5a84389-2226-4e69-80dd-0ed1ec9565d1,Chapecó,2012,2,GCS009,Teorias da administração,4,60,2844,Administração- 2ª fase- matutino- 2012/2,,1600,ADMINISTRAÇÃO,2,"[{""docente"":""ENISE BARTH"",""ch_docente"":60}]",0,0,55,45,43,Encerrada,2021-08-19
6b1b1958-7059-4757-8497-3928aa4b229d,Laranjeiras do Sul,2020,1,GCH1320,Didática na Educação Infantil,3,45,28451,Pedagogia - 3ª Fase - 2020/1,,2703,PEDAGOGIA,3,,0,0,50,0,0,Cancelamento Administrativo,2021-08-19
5aa29a58-a5a3-45da-ba9f-843eae170cdf,Realeza,2014,1,GCH291,Introdução ao pensamento social,4,60,6401,Química - 1ª Fase - Noturno- 2014/1,,3121,QUÍMICA,1,"[{""docente"":""APARECIDO FRANCISCO BERTOCHI DOS SANTOS"",""ch_docente"":60}]",0,0,50,45,44,Encerrada,2021-08-19
892c050a-131d-467e-9914-2c027e756ddf,Erechim,2014,2,GCH163,Ensino de matemática: conteúdo e metodologia,4,60,8686,Pedagogia - 4ª Fase - Noturno - 2014/2,,5732,PEDAGOGIA,4,"[{""docente"":""ADRIANA RICHIT"",""ch_docente"":60}]",0,0,50,42,40,Encerrada,2021-08-19
c10cdad4-72c3-4f56-b546-1e05fcfcc83a,Realeza,2016,1,GEX002,Introdução à informática,4,60,13796,Nutrição - 3ª Fase - Integral - 2016/1,,3410,NUTRIÇÃO,3,"[{""docente"":""ANDREIA MARINI"",""ch_docente"":60}]",0,0,40,39,33,Encerrada,2021-08-19
540e91b7-f655-4d81-9279-038b9cf00f30,Cerro Largo,2019,2,GEN134,Sistemas de água e esgoto,5,75,26049,Engenharia Ambiental e Sanitária - 8ª Fase - Integral - 2019/2,,4300,ENGENHARIA AMBIENTAL E SANITÁRIA,8,"[{""docente"":""JULIANA MARQUES SCHONTAG"",""ch_docente"":75}]",0,0,50,26,26,Encerrada,2021-08-19
760294bb-12d5-41d7-90fe-5f9ad208a297,Erechim,2016,2,GCA455,Tópicos especiais em agronomia I,3,45,15167,Agronomia (Educar) (Optativo) - 6ª Fase - 2016/2,,5524,AGRONOMIA,6,"[{""docente"":""JOÃO PEDRO STÉDILE"",""ch_docente"":45}]",0,0,48,49,47,Encerrada,2021-08-19
336878e2-a55b-49f1-880e-c63139fe271f,Laranjeiras do Sul,2020,1,GCH1016,Metodologia e prática da alfabetização,2,30,28457,Pedagogia - 5ª Fase - 2020/1,,2703,PEDAGOGIA,5,"[{""docente"":""PRISCILA RIBEIRO FERREIRA"",""ch_docente"":30}]",0,0,50,0,0,Cancelamento Administrativo,2021-08-19
2b24b545-be60-4940-8cc8-e3ed3ab2888e,Erechim,2018,2,GCS442,"Projeto arquitetônico, desenho e composição",8,120,21605,Arquitetura e Urbanismo (Turma B) - 2ª Fase - Integral - 2018/2,,5610,ARQUITETURA E URBANISMO,2,"[{""docente"":""MELISSA LAUS MATTOS"",""ch_docente"":120},{""docente"":""CHAELIN DALL'AGNOL FIORENTIN"",""ch_docente"":120}]",0,0,34,34,34,Encerrada,2021-08-19
dc39a3ac-2a58-4654-ac33-768ac74979dc,Erechim,2020,1,GCS477,"Gestão, ética e prática profissional",1,15,28461,Arquitetura e Urbanismo (Turma B)  - 9ª Fase - 2020/1,,5610,ARQUITETURA E URBANISMO,9,"[{""docente"":""MARCELA ALVARES MACIEL"",""ch_docente"":15}]",0,0,17,0,0,Cancelamento Administrativo,2021-08-19
09b1f0e4-056a-414e-a958-ea7fdcbdd6c5,Laranjeiras do Sul,2015,2,GCH029,História da fronteira Sul,4,60,10844,Interdisciplinar em educação no campo - 1ª Fase - Integral - 2015/2,,2541,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",1,"[{""docente"":""JULIANO ZWARICZ"",""ch_docente"":60}]",0,0,50,52,46,Encerrada,2021-08-19
8bc02283-4344-4740-85a2-53196ddc6322,Erechim,2019,2,GEX118,Sensoriamento remoto e interpretação de imagens,5,75,26262,Geografia - 6ª Fase - Noturno - 2019/2,,5712,GEOGRAFIA,6,"[{""docente"":""JOÃO PAULO PERES BEZERRA"",""ch_docente"":75}]",0,0,50,16,16,Encerrada,2021-08-19
